         5x11E                    (5x11E.dat)
         v2024-0915
         Simulation Date: 01/09/2025

         AIRFOIL AERO DATA GENERATED USING:  POLARS                        

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS:
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Mach (at prop tip)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =       1000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       33.82      0.2551      0.2036      0.1557      0.1951       1.077       2.424       2.431     802.959       0.274      10.813       1.373        0.56     103203.    0.2512
       45.09      0.3401      0.2713      0.1562      0.1958       1.081       2.434       2.440     806.184       0.275      10.852       1.373        0.56     103744.    0.2516
       56.36      0.4251      0.3378      0.1573      0.1980       1.093       2.460       2.456     814.882       0.278      10.924       1.367        0.56     104389.    0.2514
       67.64      0.5102      0.4018      0.1587      0.2015       1.112       2.504       2.479     829.563       0.283      11.025       1.355        0.56     105141.    0.2504
       78.91      0.5952      0.4625      0.1605      0.2066       1.141       2.567       2.507     850.527       0.290      11.151       1.337        0.57     106001.    0.2484
       90.18      0.6802      0.5188      0.1626      0.2133       1.177       2.650       2.540     877.858       0.299      11.297       1.312        0.57     106970.    0.2454
      101.45      0.7652      0.5700      0.1649      0.2214       1.222       2.751       2.575     911.408       0.311      11.455       1.282        0.57     108047.    0.2414
      112.73      0.8503      0.6156      0.1672      0.2310       1.275       2.870       2.611     950.736       0.324      11.615       1.246        0.58     109231.    0.2362
      124.00      0.9353      0.6555      0.1694      0.2417       1.334       3.004       2.645     994.979       0.339      11.766       1.206        0.58     110519.    0.2302
      135.27      1.0203      0.6897      0.1712      0.2533       1.398       3.147       2.673    1042.633       0.356      11.892       1.163        0.58     111911.    0.2232
      146.54      1.1054      0.7186      0.1723      0.2651       1.463       3.294       2.691    1091.261       0.372      11.970       1.119        0.59     113403.    0.2153
      157.82      1.1904      0.7428      0.1724      0.2763       1.525       3.433       2.692    1137.238       0.388      11.974       1.074        0.59     114994.    0.2067
      169.09      1.2754      0.7632      0.1709      0.2856       1.577       3.549       2.669    1175.790       0.401      11.872       1.030        0.60     116681.    0.1974
      180.36      1.3604      0.7808      0.1675      0.2919       1.611       3.627       2.616    1201.616       0.410      11.636       0.987        0.61     118462.    0.1874
      191.63      1.4455      0.7964      0.1620      0.2940       1.623       3.653       2.529    1210.147       0.413      11.251       0.948        0.61     120332.    0.1769
      202.91      1.5305      0.8108      0.1543      0.2912       1.608       3.619       2.409    1198.802       0.409      10.716       0.912        0.62     122289.    0.1660
      214.18      1.6155      0.8241      0.1446      0.2836       1.565       3.524       2.259    1167.321       0.398      10.047       0.878        0.62     124325.    0.1548
      225.45      1.7005      0.8360      0.1334      0.2714       1.498       3.372       2.083    1117.088       0.381       9.266       0.846        0.63     126434.    0.1433
      236.72      1.7856      0.8461      0.1209      0.2551       1.408       3.170       1.888    1050.144       0.358       8.396       0.815        0.64     128612.    0.1315
      248.00      1.8706      0.8535      0.1073      0.2353       1.299       2.924       1.676     968.504       0.330       7.456       0.785        0.65     130852.    0.1193
      259.27      1.9556      0.8569      0.0930      0.2123       1.172       2.638       1.453     873.903       0.298       6.461       0.754        0.65     133151.    0.1066
      270.54      2.0407      0.8544      0.0781      0.1865       1.030       2.318       1.220     767.858       0.262       5.425       0.720        0.66     135505.    0.0934
      281.81      2.1257      0.8423      0.0627      0.1583       0.874       1.968       0.980     651.791       0.222       4.358       0.682        0.67     137910.    0.0792
      293.09      2.2107      0.8133      0.0471      0.1280       0.707       1.591       0.736     527.073       0.180       3.272       0.633        0.68     140364.    0.0637
      304.36      2.2957      0.7493      0.0313      0.0960       0.530       1.193       0.489     395.137       0.135       2.176       0.562        0.69     142864.    0.0461
      315.63      2.3808      0.5926      0.0156      0.0626       0.346       0.778       0.243     257.679       0.088       1.082       0.428        0.70     145408.    0.0248
      326.90      2.4658      0.0001      0.0000      0.0284       0.157       0.353       0.000     116.881       0.040       0.000       0.000        0.71     147994.    0.0000



         PROP RPM =      29000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -
        0.00      0.0000      0.0000      0.1566      0.1991       1.221       2.654       2.624     910.624       0.300      11.671       1.307        0.58     105775.    0.2484
       11.67      0.0850      0.0672      0.1559      0.1971       1.209       2.628       2.612     901.507       0.297      11.618       1.314        0.58     106060.    0.2492
       23.34      0.1700      0.1351      0.1556      0.1958       1.201       2.610       2.606     895.478       0.295      11.593       1.320        0.58     106427.    0.2501
       35.01      0.2550      0.2032      0.1557      0.1954       1.198       2.605       2.608     893.693       0.294      11.601       1.324        0.58     106887.    0.2509
       46.68      0.3400      0.2708      0.1563      0.1962       1.203       2.615       2.618     897.174       0.295      11.644       1.323        0.58     107448.    0.2513
       58.35      0.4250      0.3372      0.1573      0.1983       1.216       2.643       2.635     906.734       0.299      11.720       1.318        0.58     108115.    0.2511
       70.02      0.5100      0.4012      0.1588      0.2018       1.238       2.690       2.659     922.946       0.304      11.829       1.307        0.58     108893.    0.2501
       81.70      0.5950      0.4619      0.1606      0.2069       1.269       2.758       2.690     946.146       0.312      11.965       1.290        0.59     109783.    0.2482
       93.37      0.6800      0.5182      0.1627      0.2135       1.309       2.846       2.725     976.437       0.322      12.122       1.266        0.59     110786.    0.2453
      105.04      0.7650      0.5694      0.1650      0.2216       1.359       2.954       2.764    1013.669       0.334      12.293       1.237        0.59     111900.    0.2412
      116.71      0.8500      0.6151      0.1673      0.2312       1.418       3.082       2.803    1057.376       0.348      12.467       1.202        0.60     113125.    0.2362
      128.38      0.9349      0.6551      0.1695      0.2420       1.484       3.225       2.840    1106.637       0.364      12.632       1.164        0.60     114459.    0.2302
      140.05      1.0199      0.6893      0.1714      0.2536       1.555       3.380       2.871    1159.834       0.382      12.770       1.123        0.60     115899.    0.2233
      151.72      1.1049      0.7183      0.1726      0.2655       1.628       3.539       2.891    1214.316       0.400      12.860       1.080        0.61     117443.    0.2155
      163.39      1.1899      0.7426      0.1728      0.2768       1.698       3.690       2.894    1266.104       0.417      12.872       1.037        0.62     119089.    0.2070
      175.06      1.2749      0.7630      0.1714      0.2864       1.757       3.818       2.871    1309.901       0.431      12.772       0.994        0.62     120835.    0.1977
      186.73      1.3599      0.7806      0.1682      0.2929       1.797       3.905       2.817    1339.755       0.441      12.529       0.954        0.63     122678.    0.1878
      198.40      1.4449      0.7963      0.1627      0.2953       1.811       3.936       2.726    1350.454       0.445      12.125       0.916        0.63     124614.    0.1774
      210.07      1.5299      0.8107      0.1551      0.2928       1.796       3.902       2.599    1338.954       0.441      11.559       0.880        0.64     126638.    0.1665
      221.74      1.6149      0.8241      0.1456      0.2853       1.750       3.803       2.439    1304.819       0.430      10.847       0.848        0.65     128746.    0.1553
      233.42      1.6999      0.8361      0.1344      0.2732       1.676       3.642       2.251    1249.517       0.411      10.012       0.817        0.65     130930.    0.1439
      245.09      1.7849      0.8464      0.1219      0.2570       1.576       3.426       2.041    1175.305       0.387       9.079       0.788        0.66     133184.    0.1321
      256.76      1.8699      0.8541      0.1083      0.2371       1.454       3.161       1.814    1084.444       0.357       8.069       0.759        0.67     135504.    0.1199
      268.43      1.9549      0.8579      0.0939      0.2140       1.313       2.853       1.573     978.879       0.322       6.999       0.729        0.68     137884.    0.1073
      280.10      2.0399      0.8560      0.0789      0.1881       1.154       2.507       1.322     860.293       0.283       5.881       0.697        0.69     140321.    0.0941
      291.77      2.1249      0.8447      0.0635      0.1597       0.979       2.128       1.063     730.273       0.240       4.729       0.660        0.69     142811.    0.0799
      303.44      2.2099      0.8168      0.0477      0.1291       0.792       1.721       0.799     590.350       0.194       3.555       0.614        0.70     145352.    0.0644
      315.11      2.2949      0.7545      0.0318      0.0967       0.593       1.289       0.532     442.201       0.146       2.368       0.546        0.71     147940.    0.0468
      326.78      2.3799      0.5988      0.0158      0.0630       0.386       0.839       0.265     287.984       0.095       1.181       0.418        0.72     150573.    0.0253
      338.45      2.4649      0.0002      0.0000      0.0285       0.175       0.381       0.000     130.551       0.043       0.000       0.000        0.73     153250.    0.0000



         PROP RPM =      30000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -
        0.00      0.0000      0.0000      0.1567      0.1996       1.355       2.847       2.808    1010.459       0.322      12.492       1.261        0.59     109421.    0.2479
       12.07      0.0849      0.0671      0.1560      0.1976       1.341       2.818       2.796    1000.273       0.318      12.435       1.268        0.60     109716.    0.2488
       24.13      0.1699      0.1347      0.1556      0.1962       1.332       2.799       2.790     993.494       0.316      12.409       1.274        0.60     110096.    0.2496
       36.20      0.2548      0.2027      0.1557      0.1958       1.329       2.793       2.792     991.404       0.316      12.417       1.277        0.60     110571.    0.2504
       48.26      0.3398      0.2702      0.1563      0.1965       1.334       2.804       2.802     995.135       0.317      12.462       1.277        0.60     111150.    0.2508
       60.33      0.4247      0.3364      0.1573      0.1986       1.349       2.833       2.820    1005.591       0.320      12.545       1.272        0.60     111840.    0.2507
       72.39      0.5096      0.4004      0.1588      0.2021       1.372       2.883       2.846    1023.411       0.326      12.661       1.262        0.60     112643.    0.2498
       84.46      0.5946      0.4610      0.1606      0.2072       1.407       2.955       2.879    1048.971       0.334      12.807       1.245        0.61     113563.    0.2479
       96.52      0.6795      0.5173      0.1627      0.2138       1.452       3.050       2.917    1082.396       0.345      12.976       1.222        0.61     114599.    0.2450
      108.59      0.7645      0.5686      0.1650      0.2219       1.507       3.165       2.959    1123.536       0.358      13.159       1.194        0.61     115750.    0.2411
      120.65      0.8494      0.6143      0.1674      0.2315       1.572       3.302       3.001    1171.901       0.373      13.348       1.161        0.62     117016.    0.2361
      132.72      0.9343      0.6544      0.1697      0.2422       1.645       3.456       3.041    1226.517       0.390      13.527       1.125        0.62     118394.    0.2302
      144.78      1.0193      0.6887      0.1716      0.2539       1.724       3.622       3.076    1285.656       0.409      13.681       1.085        0.63     119881.    0.2233
      156.85      1.1042      0.7178      0.1729      0.2659       1.806       3.794       3.099    1346.458       0.429      13.784       1.044        0.63     121476.    0.2157
      168.91      1.1892      0.7422      0.1731      0.2774       1.884       3.957       3.104    1404.586       0.447      13.805       1.002        0.64     123177.    0.2072
      180.98      1.2741      0.7627      0.1719      0.2872       1.950       4.097       3.082    1454.209       0.463      13.709       0.961        0.64     124980.    0.1980
      193.04      1.3590      0.7803      0.1688      0.2940       1.996       4.194       3.026    1488.681       0.474      13.461       0.922        0.65     126883.    0.1882
      205.11      1.4440      0.7960      0.1635      0.2967       2.014       4.232       2.932    1502.067       0.478      13.040       0.885        0.65     128884.    0.1779
      217.17      1.5289      0.8105      0.1561      0.2944       1.999       4.200       2.798    1490.778       0.475      12.445       0.851        0.66     130976.    0.1671
      229.24      1.6139      0.8239      0.1466      0.2872       1.950       4.097       2.628    1454.139       0.463      11.690       0.820        0.67     133154.    0.1560
      241.31      1.6988      0.8361      0.1355      0.2753       1.869       3.927       2.428    1393.672       0.444      10.801       0.790        0.68     135411.    0.1445
      253.37      1.7837      0.8465      0.1230      0.2591       1.759       3.696       2.204    1311.864       0.418       9.805       0.762        0.68     137741.    0.1328
      265.44      1.8687      0.8545      0.1094      0.2392       1.624       3.413       1.961    1211.238       0.386       8.723       0.734        0.69     140139.    0.1207
      277.50      1.9536      0.8588      0.0950      0.2161       1.467       3.082       1.703    1093.968       0.348       7.574       0.706        0.70     142599.    0.1081
      289.57      2.0385      0.8575      0.0799      0.1900       1.290       2.710       1.433     961.920       0.306       6.372       0.675        0.71     145118.    0.0949
      301.63      2.1235      0.8471      0.0644      0.1613       1.095       2.301       1.154     816.845       0.260       5.132       0.641        0.72     147692.    0.0808
      313.70      2.2084      0.8205      0.0485      0.1305       0.886       1.861       0.869     660.503       0.210       3.864       0.597        0.73     150318.    0.0653
      325.76      2.2934      0.7594      0.0324      0.0978       0.664       1.395       0.580     494.977       0.158       2.581       0.532        0.74     152993.    0.0475
      337.83      2.3783      0.6034      0.0162      0.0638       0.433       0.910       0.290     323.073       0.103       1.291       0.407        0.75     155715.    0.0258
      349.89      2.4632      0.0006      0.0000      0.0293       0.199       0.418       0.000     148.489       0.047       0.001       0.000        0.76     158481.    0.0000



         PROP RPM =      31000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -
        0.00      0.0000      0.0000      0.1567      0.2001       1.499       3.048       2.999    1117.925       0.344      13.341       1.217        0.61     113068.    0.2473
       12.45      0.0849      0.0668      0.1560      0.1981       1.484       3.017       2.986    1106.584       0.341      13.281       1.224        0.62     113372.    0.2482
       24.91      0.1697      0.1343      0.1557      0.1967       1.474       2.996       2.979    1098.990       0.339      13.252       1.230        0.62     113764.    0.2491
       37.36      0.2546      0.2020      0.1558      0.1963       1.471       2.990       2.981    1096.554       0.338      13.260       1.233        0.62     114254.    0.2499
       49.82      0.3394      0.2693      0.1563      0.1970       1.476       3.001       2.992    1100.526       0.339      13.309       1.233        0.62     114852.    0.2503
       62.27      0.4243      0.3354      0.1573      0.1990       1.491       3.032       3.012    1111.907       0.343      13.396       1.229        0.62     115563.    0.2502
       74.73      0.5091      0.3992      0.1588      0.2025       1.517       3.085       3.040    1131.409       0.349      13.521       1.219        0.62     116392.    0.2493
       87.18      0.5940      0.4597      0.1606      0.2075       1.555       3.161       3.075    1159.452       0.357      13.677       1.203        0.63     117340.    0.2475
       99.64      0.6788      0.5160      0.1628      0.2141       1.604       3.261       3.115    1196.183       0.368      13.858       1.181        0.63     118408.    0.2447
      112.09      0.7637      0.5673      0.1651      0.2222       1.665       3.385       3.160    1241.454       0.382      14.055       1.154        0.63     119596.    0.2408
      124.55      0.8485      0.6131      0.1675      0.2318       1.736       3.530       3.205    1294.759       0.399      14.258       1.123        0.64     120901.    0.2359
      137.00      0.9334      0.6532      0.1698      0.2426       1.817       3.695       3.249    1355.070       0.417      14.453       1.088        0.64     122321.    0.2301
      149.45      1.0182      0.6877      0.1717      0.2543       1.905       3.873       3.287    1420.557       0.438      14.622       1.050        0.65     123855.    0.2233
      161.91      1.1031      0.7169      0.1731      0.2664       1.996       4.058       3.314    1488.158       0.458      14.740       1.010        0.65     125500.    0.2158
      174.36      1.1879      0.7414      0.1735      0.2780       2.083       4.235       3.321    1553.178       0.478      14.773       0.970        0.66     127253.    0.2074
      186.82      1.2728      0.7620      0.1725      0.2881       2.158       4.388       3.301    1609.230       0.496      14.683       0.930        0.66     129112.    0.1984
      199.27      1.3576      0.7798      0.1695      0.2952       2.211       4.496       3.245    1648.946       0.508      14.434       0.893        0.67     131075.    0.1887
      211.73      1.4425      0.7955      0.1644      0.2981       2.234       4.541       3.147    1665.612       0.513      13.999       0.857        0.68     133138.    0.1784
      224.18      1.5273      0.8100      0.1571      0.2963       2.219       4.512       3.007    1655.024       0.510      13.377       0.824        0.68     135296.    0.1677
      236.64      1.6122      0.8235      0.1478      0.2893       2.167       4.407       2.828    1616.173       0.498      12.581       0.794        0.69     137543.    0.1567
      249.09      1.6970      0.8358      0.1367      0.2776       2.079       4.228       2.617    1550.578       0.478      11.638       0.765        0.70     139871.    0.1453
      261.54      1.7819      0.8465      0.1242      0.2615       1.959       3.983       2.378    1460.947       0.450      10.577       0.738        0.71     142276.    0.1336
      274.00      1.8667      0.8548      0.1107      0.2417       1.811       3.681       2.118    1350.092       0.416       9.422       0.712        0.72     144750.    0.1215
      286.45      1.9516      0.8596      0.0962      0.2185       1.637       3.328       1.842    1220.439       0.376       8.192       0.684        0.72     147289.    0.1090
      298.91      2.0364      0.8589      0.0811      0.1923       1.440       2.928       1.552    1074.039       0.331       6.904       0.655        0.73     149888.    0.0958
      311.36      2.1213      0.8495      0.0654      0.1634       1.224       2.489       1.253     912.849       0.281       5.571       0.622        0.74     152545.    0.0817
      323.82      2.2061      0.8239      0.0494      0.1323       0.991       2.015       0.946     738.996       0.228       4.206       0.580        0.75     155254.    0.0662
      336.27      2.2910      0.7633      0.0331      0.0994       0.744       1.514       0.634     555.153       0.171       2.819       0.518        0.76     158015.    0.0484
      348.73      2.3758      0.6049      0.0166      0.0653       0.489       0.995       0.318     364.967       0.112       1.416       0.396        0.77     160823.    0.0262
      361.18      2.4607      0.0015      0.0000      0.0310       0.232       0.472       0.000     173.148       0.053       0.002       0.001        0.78     163678.    0.0000



         PROP RPM =      32000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -
        0.00      0.0000      0.0000      0.1567      0.2008       1.654       3.258       3.197    1233.590       0.368      14.218       1.175        0.63     116714.    0.2466
       12.84      0.0847      0.0665      0.1560      0.1987       1.637       3.225       3.182    1221.006       0.364      14.153       1.182        0.63     117027.    0.2474
       25.68      0.1695      0.1337      0.1557      0.1973       1.626       3.203       3.175    1212.528       0.362      14.123       1.188        0.64     117431.    0.2484
       38.52      0.2542      0.2011      0.1558      0.1969       1.622       3.195       3.177    1209.706       0.361      14.131       1.191        0.64     117936.    0.2492
       51.35      0.3389      0.2682      0.1563      0.1976       1.628       3.206       3.188    1213.913       0.362      14.182       1.191        0.64     118552.    0.2496
       64.19      0.4237      0.3341      0.1574      0.1996       1.644       3.239       3.209    1226.254       0.366      14.275       1.187        0.64     119284.    0.2496
       77.03      0.5084      0.3977      0.1588      0.2030       1.673       3.295       3.239    1247.518       0.372      14.407       1.178        0.64     120137.    0.2487
       89.87      0.5931      0.4581      0.1606      0.2080       1.714       3.376       3.276    1278.177       0.381      14.573       1.163        0.65     121114.    0.2470
      102.71      0.6779      0.5143      0.1628      0.2146       1.768       3.482       3.320    1318.399       0.393      14.766       1.142        0.65     122214.    0.2442
      115.55      0.7626      0.5655      0.1651      0.2226       1.835       3.613       3.367    1368.045       0.408      14.978       1.116        0.65     123436.    0.2404
      128.38      0.8473      0.6113      0.1675      0.2322       1.913       3.768       3.416    1426.589       0.426      15.196       1.086        0.66     124779.    0.2356
      141.22      0.9321      0.6515      0.1698      0.2430       2.002       3.943       3.464    1492.961       0.446      15.407       1.052        0.66     126242.    0.2298
      154.06      1.0168      0.6861      0.1719      0.2547       2.099       4.134       3.506    1565.234       0.467      15.593       1.016        0.67     127821.    0.2232
      166.90      1.1015      0.7154      0.1734      0.2669       2.199       4.332       3.536    1640.152       0.489      15.727       0.978        0.67     129514.    0.2158
      179.74      1.1863      0.7401      0.1739      0.2787       2.297       4.524       3.546    1712.661       0.511      15.774       0.939        0.68     131318.    0.2076
      192.58      1.2710      0.7609      0.1730      0.2890       2.381       4.690       3.528    1775.802       0.530      15.694       0.901        0.68     133232.    0.1987
      205.42      1.3557      0.7787      0.1703      0.2964       2.443       4.811       3.473    1821.430       0.544      15.446       0.865        0.69     135253.    0.1891
      218.25      1.4405      0.7946      0.1654      0.2998       2.470       4.865       3.373    1841.981       0.550      15.002       0.831        0.70     137377.    0.1790
      231.09      1.5252      0.8093      0.1582      0.2982       2.458       4.840       3.227    1832.564       0.547      14.355       0.799        0.71     139599.    0.1684
      243.93      1.6099      0.8229      0.1490      0.2916       2.403       4.733       3.040    1791.804       0.535      13.521       0.769        0.71     141913.    0.1574
      256.77      1.6947      0.8353      0.1381      0.2801       2.308       4.546       2.816    1721.175       0.514      12.525       0.742        0.72     144311.    0.1461
      269.61      1.7794      0.8463      0.1257      0.2642       2.177       4.288       2.563    1623.559       0.484      11.400       0.716        0.73     146788.    0.1345
      282.45      1.8641      0.8549      0.1121      0.2444       2.014       3.967       2.286    1502.046       0.448      10.170       0.690        0.74     149337.    0.1225
      295.29      1.9489      0.8602      0.0976      0.2212       1.823       3.590       1.991    1359.342       0.406       8.858       0.664        0.75     151953.    0.1100
      308.12      2.0336      0.8603      0.0825      0.1949       1.606       3.164       1.682    1197.705       0.357       7.480       0.637        0.76     154632.    0.0969
      320.96      2.1184      0.8517      0.0667      0.1659       1.367       2.693       1.360    1019.402       0.304       6.051       0.605        0.77     157368.    0.0829
      333.80      2.2031      0.8268      0.0505      0.1346       1.109       2.185       1.030     827.095       0.247       4.583       0.565        0.78     160160.    0.0673
      346.64      2.2878      0.7652      0.0340      0.1016       0.837       1.649       0.693     624.249       0.186       3.082       0.504        0.79     163004.    0.0492
      359.48      2.3726      0.6012      0.0171      0.0676       0.557       1.098       0.350     415.569       0.124       1.555       0.381        0.80     165898.    0.0265
      372.32      2.4573      0.0008      0.0000      0.0337       0.278       0.547       0.000     207.256       0.062       0.001       0.001        0.81     168838.    0.0000



         PROP RPM =      33000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -
        0.00      0.0000      0.0000      0.1568      0.2015       1.821       3.479       3.400    1358.145       0.393      15.123       1.135        0.65     120360.    0.2457
       13.22      0.0846      0.0662      0.1560      0.1995       1.803       3.443       3.384    1344.227       0.389      15.053       1.142        0.65     120683.    0.2465
       26.44      0.1692      0.1330      0.1557      0.1981       1.790       3.419       3.377    1334.798       0.386      15.020       1.147        0.66     121098.    0.2474
       39.66      0.2538      0.2001      0.1558      0.1976       1.786       3.410       3.379    1331.555       0.385      15.029       1.151        0.66     121618.    0.2483
       52.88      0.3384      0.2669      0.1563      0.1982       1.792       3.422       3.391    1336.003       0.387      15.082       1.151        0.66     122251.    0.2488
       66.10      0.4231      0.3325      0.1573      0.2002       1.810       3.456       3.413    1349.361       0.390      15.180       1.147        0.66     123004.    0.2487
       79.32      0.5077      0.3958      0.1588      0.2037       1.841       3.515       3.444    1372.499       0.397      15.321       1.138        0.66     123882.    0.2479
       92.54      0.5923      0.4560      0.1606      0.2086       1.885       3.601       3.484    1405.944       0.407      15.497       1.124        0.67     124886.    0.2462
      105.77      0.6769      0.5121      0.1628      0.2151       1.944       3.714       3.530    1449.894       0.420      15.702       1.104        0.67     126017.    0.2435
      118.99      0.7615      0.5632      0.1651      0.2232       2.017       3.853       3.581    1504.217       0.435      15.928       1.080        0.67     127274.    0.2398
      132.21      0.8461      0.6090      0.1675      0.2327       2.103       4.017       3.633    1568.372       0.454      16.161       1.051        0.68     128656.    0.2351
      145.43      0.9307      0.6492      0.1699      0.2435       2.201       4.204       3.685    1641.247       0.475      16.390       1.018        0.68     130160.    0.2294
      158.65      1.0153      0.6839      0.1720      0.2554       2.308       4.408       3.730    1720.822       0.498      16.593       0.983        0.69     131783.    0.2229
      171.87      1.1000      0.7133      0.1736      0.2676       2.419       4.620       3.764    1803.651       0.522      16.744       0.947        0.69     133524.    0.2155
      185.09      1.1846      0.7380      0.1742      0.2796       2.527       4.826       3.779    1884.310       0.545      16.807       0.910        0.70     135380.    0.2075
      198.31      1.2692      0.7590      0.1735      0.2901       2.622       5.008       3.763    1955.240       0.566      16.739       0.873        0.71     137348.    0.1987
      211.53      1.3538      0.7770      0.1710      0.2979       2.692       5.142       3.709    2007.454       0.581      16.496       0.838        0.71     139425.    0.1894
      224.75      1.4384      0.7932      0.1663      0.3016       2.726       5.206       3.607    2032.446       0.588      16.045       0.805        0.72     141609.    0.1794
      237.97      1.5230      0.8080      0.1594      0.3004       2.715       5.185       3.457    2024.545       0.586      15.377       0.775        0.73     143895.    0.1690
      251.19      1.6076      0.8219      0.1504      0.2941       2.658       5.076       3.261    1981.965       0.574      14.506       0.746        0.74     146276.    0.1582
      264.41      1.6922      0.8346      0.1395      0.2829       2.556       4.882       3.026    1906.138       0.552      13.459       0.720        0.74     148744.    0.1470
      277.63      1.7769      0.8458      0.1272      0.2671       2.414       4.611       2.758    1800.161       0.521      12.268       0.695        0.75     151293.    0.1354
      290.85      1.8615      0.8549      0.1136      0.2474       2.236       4.271       2.465    1667.407       0.483      10.963       0.670        0.76     153916.    0.1235
      304.08      1.9461      0.8606      0.0991      0.2242       2.026       3.870       2.151    1510.832       0.437       9.565       0.646        0.77     156609.    0.1111
      317.30      2.0307      0.8614      0.0839      0.1978       1.788       3.414       1.820    1332.958       0.386       8.094       0.619        0.78     159365.    0.0980
      330.52      2.1153      0.8534      0.0680      0.1686       1.524       2.911       1.476    1136.506       0.329       6.564       0.589        0.79     162182.    0.0840
      343.74      2.1999      0.8281      0.0517      0.1372       1.240       2.369       1.121     924.899       0.268       4.985       0.550        0.80     165056.    0.0683
      356.96      2.2845      0.7635      0.0349      0.1043       0.943       1.800       0.756     702.880       0.203       3.363       0.488        0.81     167983.    0.0498
      370.18      2.3691      0.5906      0.0176      0.0707       0.639       1.221       0.383     476.784       0.138       1.702       0.364        0.82     170961.    0.0264
      383.40      2.4538      0.0008      0.0000      0.0378       0.341       0.652       0.000     254.470       0.074       0.001       0.000        0.83     173987.    0.0000



         PROP RPM =      34000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -
        0.00      0.0000      0.0000      0.1568      0.2025       2.001       3.710       3.609    1492.429       0.419      16.055       1.097        0.67     124006.    0.2446
       13.60      0.0845      0.0658      0.1560      0.2004       1.981       3.672       3.593    1477.084       0.415      15.980       1.103        0.67     124338.    0.2454
       27.21      0.1690      0.1322      0.1557      0.1990       1.967       3.646       3.585    1466.638       0.412      15.944       1.109        0.68     124765.    0.2463
       40.81      0.2535      0.1989      0.1558      0.1985       1.962       3.637       3.586    1462.947       0.411      15.952       1.112        0.68     125299.    0.2471
       54.41      0.3380      0.2653      0.1563      0.1991       1.968       3.649       3.599    1467.659       0.412      16.008       1.112        0.68     125950.    0.2476
       68.02      0.4225      0.3305      0.1573      0.2011       1.988       3.684       3.622    1482.111       0.416      16.112       1.109        0.68     126725.    0.2476
       81.62      0.5070      0.3936      0.1588      0.2045       2.021       3.747       3.656    1507.268       0.423      16.260       1.100        0.68     127627.    0.2468
       95.22      0.5915      0.4535      0.1606      0.2094       2.070       3.838       3.698    1543.716       0.434      16.447       1.086        0.69     128659.    0.2452
      108.83      0.6760      0.5093      0.1627      0.2160       2.134       3.957       3.746    1591.686       0.447      16.664       1.068        0.69     129821.    0.2425
      122.43      0.7605      0.5604      0.1651      0.2240       2.214       4.104       3.800    1651.053       0.464      16.904       1.044        0.69     131113.    0.2388
      136.03      0.8450      0.6060      0.1675      0.2335       2.308       4.279       3.856    1721.265       0.483      17.154       1.016        0.70     132533.    0.2342
      149.64      0.9295      0.6462      0.1699      0.2444       2.415       4.478       3.912    1801.169       0.506      17.399       0.985        0.70     134078.    0.2286
      163.24      1.0140      0.6808      0.1720      0.2562       2.533       4.695       3.961    1888.659       0.530      17.620       0.951        0.71     135747.    0.2222
      176.84      1.0985      0.7103      0.1737      0.2687       2.655       4.922       3.999    1980.094       0.556      17.790       0.916        0.71     137535.    0.2150
